name,docstring_length,code_length,examples_length,start_line,file
method_call,0,13,0,854,vendored-meson\meson\mesonbuild\mparser.py
foreachblock,0,17,0,873,vendored-meson\meson\mesonbuild\mparser.py
line,0,21,0,920,vendored-meson\meson\mesonbuild\mparser.py
codeblock,0,13,0,942,vendored-meson\meson\mesonbuild\mparser.py
generate_introspection_file,0,11,0,605,vendored-meson\meson\mesonbuild\mintro.py
run,0,58,0,534,vendored-meson\meson\mesonbuild\mintro.py
print_results,0,13,0,506,vendored-meson\meson\mesonbuild\mintro.py
list_projinfo_from_source,0,13,0,492,vendored-meson\meson\mesonbuild\mintro.py
do_generate_api,0,50,0,154,numpy\_core\code_generators\generate_ufunc_api.py
generate_api,0,10,0,143,numpy\_core\code_generators\generate_ufunc_api.py
main,0,20,0,302,numpy\_core\code_generators\generate_numpy_api.py
do_generate_api,0,82,0,218,numpy\_core\code_generators\generate_numpy_api.py
generate_api,0,10,0,207,numpy\_core\code_generators\generate_numpy_api.py
main,0,11,0,553,numpy\_core\code_generators\genapi.py
get_versions_hash,0,11,0,541,numpy\_core\code_generators\genapi.py
define_from_array_api_string,0,10,0,437,numpy\_core\code_generators\genapi.py
internal_define,0,15,0,347,numpy\_core\code_generators\genapi.py
add_arguments,0,26,0,34,vendored-meson\meson\mesonbuild\msetup.py
list_buildoptions,0,56,0,292,vendored-meson\meson\mesonbuild\mintro.py
skip_brackets,0,10,0,181,numpy\_core\code_generators\genapi.py
api_hash,0,10,0,161,numpy\_core\code_generators\genapi.py
get_processor,0,13,0,20,numpy\_core\code_generators\genapi.py
inner,0,13,0,435,numpy\_core\_ufunc_config.py
list_compilers,0,16,0,364,vendored-meson\meson\mesonbuild\mintro.py
list_deps_from_source,0,12,0,381,vendored-meson\meson\mesonbuild\mintro.py
list_deps,0,43,0,394,vendored-meson\meson\mesonbuild\mintro.py
get_test_list,0,24,0,438,vendored-meson\meson\mesonbuild\mintro.py
list_projinfo,0,12,0,479,vendored-meson\meson\mesonbuild\mintro.py
split_arguments,0,29,0,192,numpy\_core\code_generators\genapi.py
validate_core_dirs,0,35,0,105,vendored-meson\meson\mesonbuild\msetup.py
validate_dirs,0,28,0,147,vendored-meson\meson\mesonbuild\msetup.py
run_genvslite_setup,0,33,0,313,vendored-meson\meson\mesonbuild\msetup.py
emit_progress,0,31,0,567,vendored-meson\meson\mesonbuild\mtest.py
start,0,35,0,599,vendored-meson\meson\mesonbuild\mtest.py
start_test,0,16,0,638,vendored-meson\meson\mesonbuild\mtest.py
shorten_log,0,11,0,655,vendored-meson\meson\mesonbuild\mtest.py
print_log,0,10,0,670,vendored-meson\meson\mesonbuild\mtest.py
log,0,26,0,694,vendored-meson\meson\mesonbuild\mtest.py
log,0,18,0,742,vendored-meson\meson\mesonbuild\mtest.py
log,0,12,0,772,vendored-meson\meson\mesonbuild\mtest.py
get_results,0,10,0,960,vendored-meson\meson\mesonbuild\mtest.py
decorator,0,27,0,142,numpy\_core\overrides.py
get_log,0,16,0,1010,vendored-meson\meson\mesonbuild\mtest.py
complete,0,18,0,1053,vendored-meson\meson\mesonbuild\mtest.py
check_testdata,0,11,0,1217,vendored-meson\meson\mesonbuild\mtest.py
communicate,0,26,0,1296,vendored-meson\meson\mesonbuild\mtest.py
merge_setup_options,0,15,0,1683,vendored-meson\meson\mesonbuild\mtest.py
get_test_runner,0,13,0,1699,vendored-meson\meson\mesonbuild\mtest.py
rewrite_raw,0,16,0,34,vendored-meson\meson\unittests\rewritetests.py
process_test_result,0,19,0,1713,vendored-meson\meson\mesonbuild\mtest.py
format,0,27,0,1747,vendored-meson\meson\mesonbuild\mtest.py
doit,0,36,0,1789,vendored-meson\meson\mesonbuild\mtest.py
complete,0,10,0,1038,vendored-meson\meson\mesonbuild\mtest.py
get_wrapper,0,11,0,1964,vendored-meson\meson\mesonbuild\mtest.py
field,0,10,0,539,numpy\_core\records.py
colorize,0,10,0,286,vendored-meson\meson\mesonbuild\mtest.py
run,0,14,0,347,vendored-meson\meson\mesonbuild\msetup.py
update_wrapdb,0,44,0,142,vendored-meson\meson\mesonbuild\msubprojects.py
git_rebase,0,11,0,233,vendored-meson\meson\mesonbuild\msubprojects.py
git_reset,0,14,0,245,vendored-meson\meson\mesonbuild\msubprojects.py
git_checkout,0,16,0,260,vendored-meson\meson\mesonbuild\msubprojects.py
git_branch_has_upstream,0,12,0,293,vendored-meson\meson\mesonbuild\msubprojects.py
update_git,0,104,0,306,vendored-meson\meson\mesonbuild\msubprojects.py
update_hg,0,12,0,415,vendored-meson\meson\mesonbuild\msubprojects.py
update_svn,0,14,0,428,vendored-meson\meson\mesonbuild\msubprojects.py
parse_test,0,17,0,356,vendored-meson\meson\mesonbuild\mtest.py
update,0,24,0,443,vendored-meson\meson\mesonbuild\msubprojects.py
download,0,12,0,483,vendored-meson\meson\mesonbuild\msubprojects.py
foreach,0,17,0,496,vendored-meson\meson\mesonbuild\msubprojects.py
purge,0,71,0,514,vendored-meson\meson\mesonbuild\msubprojects.py
packagefiles,0,40,0,592,vendored-meson\meson\mesonbuild\msubprojects.py
add_arguments,0,53,0,658,vendored-meson\meson\mesonbuild\msubprojects.py
run,0,49,0,712,vendored-meson\meson\mesonbuild\msubprojects.py
determine_worker_count,0,16,0,110,vendored-meson\meson\mesonbuild\mtest.py
add_arguments,0,48,0,127,vendored-meson\meson\mesonbuild\mtest.py
returncode_to_status,0,24,0,204,vendored-meson\meson\mesonbuild\mtest.py
checkout,0,14,0,468,vendored-meson\meson\mesonbuild\msubprojects.py
build_target,0,82,0,3214,vendored-meson\meson\mesonbuild\interpreter\interpreter.py
print_conf,0,82,0,212,vendored-meson\meson\mesonbuild\mconf.py
parse_cmd,0,15,0,74,vendored-meson\meson\tools\regenerate_docs.py
determineexprtype,0,41,0,3225,numpy\f2py\crackfortran.py
analyzeargs,0,25,0,3179,numpy\f2py\crackfortran.py
expr2name,0,35,0,3142,numpy\f2py\crackfortran.py
find_dll,0,25,0,256,numpy\distutils\mingw32ccompiler.py
build_msvcr_library,0,58,0,282,numpy\distutils\mingw32ccompiler.py
get_modules,0,18,0,199,vendored-meson\meson\tools\boost_names.py
crack2fortrangen,0,73,0,3270,numpy\f2py\crackfortran.py
process_lib_dir,0,22,0,175,vendored-meson\meson\tools\boost_names.py
get_parameters,0,99,0,2480,numpy\f2py\crackfortran.py
get_sorted_names,0,16,0,2416,numpy\f2py\crackfortran.py
make_temp_file,0,10,0,310,numpy\distutils\misc_util.py
open_wrapdburl,0,28,0,75,vendored-meson\meson\mesonbuild\wrap\wrap.py
terminal_has_colors,0,26,0,323,numpy\distutils\misc_util.py
buildimplicitrules,0,17,0,2282,numpy\f2py\crackfortran.py
get_libraries,0,85,0,88,vendored-meson\meson\tools\boost_names.py
use2fortran,0,22,0,3355,numpy\f2py\crackfortran.py
true_intent_list,0,12,0,3379,numpy\f2py\crackfortran.py
vars2fortran,0,126,0,3393,numpy\f2py\crackfortran.py
main,0,11,0,754,numpy\f2py\f2py2e.py
validate_modulename,0,13,0,740,numpy\f2py\f2py2e.py
set_verbosity,0,11,0,67,numpy\distutils\log.py
preparse_sysargv,0,15,0,560,numpy\f2py\f2py2e.py
link,0,38,0,108,numpy\distutils\mingw32ccompiler.py
run_once,0,13,0,2067,vendored-meson\meson\mesonbuild\utils\universal.py
buildmodules,0,33,0,370,numpy\f2py\f2py2e.py
callcrackfortran,0,34,0,334,numpy\f2py\f2py2e.py
scaninputline,0,140,0,192,numpy\f2py\f2py2e.py
object_filenames,0,31,0,147,numpy\distutils\mingw32ccompiler.py
run,0,140,0,13,numpy\f2py\diagnose.py
find_python_dll,0,37,0,182,numpy\distutils\mingw32ccompiler.py
pickle_load,0,31,0,2387,vendored-meson\meson\mesonbuild\utils\universal.py
crack2fortran,0,13,0,3544,numpy\f2py\crackfortran.py
crackfortran,0,15,0,3527,numpy\f2py\crackfortran.py
colour_text,0,11,0,353,numpy\distutils\misc_util.py
analyzebody,0,43,0,2237,numpy\f2py\crackfortran.py
analyzecommon,0,41,0,2194,numpy\f2py\crackfortran.py
sortvarnames,0,32,0,2160,numpy\f2py\crackfortran.py
run,0,13,0,12,vendored-meson\meson\test cases\frameworks\1 boost\test_python_module.py
get_from_wrapdb,0,16,0,359,vendored-meson\meson\mesonbuild\wrap\wrap.py
reset_global_f2py_vars,0,36,0,198,numpy\f2py\crackfortran.py
buildhooks,0,105,0,42,numpy\f2py\common_rules.py
main,0,49,0,332,numpy\linalg\lapack_lite\make_lite.py
main,0,11,0,6,vendored-meson\meson\test cases\d\3 shared library\lld-test.py
generate,0,18,0,5,vendored-meson\meson\test cases\common\65 build always\version_gen.py
findcommonblocks,0,18,0,22,numpy\f2py\common_rules.py
get_needs,0,33,0,1504,numpy\f2py\cfuncs.py
buildcfuncs,0,10,0,1422,numpy\f2py\cfuncs.py
buildcallback,0,125,0,519,numpy\f2py\cb_rules.py
main,0,15,0,11,vendored-meson\meson\test cases\common\53 install script\myinstall.py
common_sign2map,0,21,0,799,numpy\f2py\capi_maps.py
generate_lib,0,24,0,65,vendored-meson\meson\test cases\common\210 link custom_i multiple from multiple\generate_stlibs.py
cb_sign2map,0,16,0,699,numpy\f2py\capi_maps.py
main,0,14,0,8,vendored-meson\meson\test cases\rust\16 internal c dependencies\test.py
findf90modules,0,12,0,29,numpy\f2py\f90mod_rules.py
get_data_files,0,18,0,723,numpy\distutils\misc_util.py
markouterparen,0,16,0,859,numpy\f2py\crackfortran.py
main,0,12,0,9,vendored-meson\meson\test cases\unit\70 cross test passed\exewrapper.py
postcrack2,0,30,0,2032,numpy\f2py\crackfortran.py
get_useparameters,0,28,0,2002,numpy\f2py\crackfortran.py
setcharselector,0,13,0,1961,numpy\f2py\crackfortran.py
setkindselector,0,12,0,1947,numpy\f2py\crackfortran.py
get_ext_source_files,0,12,0,649,numpy\distutils\misc_util.py
setattrspec,0,25,0,1920,numpy\f2py\crackfortran.py
cracktypespec,0,57,0,1860,numpy\f2py\crackfortran.py
get_lib_source_files,0,13,0,666,numpy\distutils\misc_util.py
parse_wrap,0,33,0,172,vendored-meson\meson\mesonbuild\wrap\wrap.py
removespaces,0,13,0,1639,numpy\f2py\crackfortran.py
cracktypespec0,0,25,0,1600,numpy\f2py\crackfortran.py
load_wraps,0,21,0,312,vendored-meson\meson\mesonbuild\wrap\wrap.py
appenddecl,0,30,0,901,numpy\f2py\crackfortran.py
markoutercomma,0,18,0,877,numpy\f2py\crackfortran.py
main,0,10,0,16,vendored-meson\meson\test cases\rust\5 polyglot static\overflow_size_checks.py
generate_lib_msvc,0,21,0,43,vendored-meson\meson\test cases\common\210 link custom_i multiple from multiple\generate_stlibs.py
buildhooks,0,186,0,82,numpy\f2py\f90mod_rules.py
createfuncwrapper,0,122,0,78,numpy\f2py\func2subr.py
default_libdir,0,17,0,1019,vendored-meson\meson\mesonbuild\utils\universal.py
quote_arg,0,21,0,1112,vendored-meson\meson\mesonbuild\utils\universal.py
split_args,0,34,0,1134,vendored-meson\meson\mesonbuild\utils\universal.py
do_replacement,0,37,0,1180,vendored-meson\meson\mesonbuild\utils\universal.py
do_define,0,27,0,1218,vendored-meson\meson\mesonbuild\utils\universal.py
get_cmake_define,0,10,0,1220,vendored-meson\meson\mesonbuild\utils\universal.py
search_version,0,42,0,975,vendored-meson\meson\mesonbuild\utils\universal.py
do_conf_str,0,37,0,1271,vendored-meson\meson\mesonbuild\utils\universal.py
dump_conf_header,0,29,0,1343,vendored-meson\meson\mesonbuild\utils\universal.py
replace_if_different,0,11,0,1374,vendored-meson\meson\mesonbuild\utils\universal.py
condense,0,21,0,64,vendored-meson\meson\tools\dircondenser.py
get_entries,0,13,0,42,vendored-meson\meson\tools\dircondenser.py
expand_arguments,0,17,0,1438,vendored-meson\meson\mesonbuild\utils\universal.py
Popen_safe,0,30,0,1469,vendored-meson\meson\mesonbuild\utils\universal.py
do_conf_file,0,19,0,1309,vendored-meson\meson\mesonbuild\utils\universal.py
version_compare_condition_with_min,0,37,0,937,vendored-meson\meson\mesonbuild\utils\universal.py
version_compare_many,0,11,0,922,vendored-meson\meson\mesonbuild\utils\universal.py
detect_vcs,0,48,0,761,vendored-meson\meson\mesonbuild\utils\universal.py
create_library,0,21,0,118,vendored-meson\meson\mesonbuild\templates\javatemplates.py
create_meson_build,0,39,0,39,vendored-meson\meson\mesonbuild\templates\mesontemplates.py
create_library,0,25,0,144,vendored-meson\meson\mesonbuild\templates\objcpptemplates.py
create_library,0,25,0,144,vendored-meson\meson\mesonbuild\templates\objctemplates.py
create_library,0,24,0,92,vendored-meson\meson\mesonbuild\templates\rusttemplates.py
create_library,0,24,0,102,vendored-meson\meson\mesonbuild\templates\valatemplates.py
quiet_git,0,10,0,205,vendored-meson\meson\mesonbuild\utils\universal.py
set_meson_command,0,14,0,225,vendored-meson\meson\mesonbuild\utils\universal.py
main,0,15,0,36,vendored-meson\meson\tools\run_with_cov.py
regenerate_docs,0,14,0,159,vendored-meson\meson\tools\regenerate_docs.py
clean_dir_arguments,0,21,0,93,vendored-meson\meson\tools\regenerate_docs.py
calc_info,0,10,0,1635,numpy\distutils\system_info.py
get_implies,0,12,0,1372,numpy\distutils\ccompiler_opt.py
get_commands_data,0,71,0,57,vendored-meson\meson\tools\regenerate_docs.py
get_commands,0,16,0,40,vendored-meson\meson\tools\regenerate_docs.py
Popen_safe_legacy,0,22,0,1501,vendored-meson\meson\mesonbuild\utils\universal.py
copy_files,0,11,0,29,vendored-meson\meson\tools\copy_files.py
convert,0,21,0,278,vendored-meson\meson\tools\cmake2meson.py
write_entry,0,90,0,187,vendored-meson\meson\tools\cmake2meson.py
detect_subprojects,0,24,0,1787,vendored-meson\meson\mesonbuild\utils\universal.py
get_distribution,0,14,0,92,numpy\distutils\core.py
setup,0,63,0,107,numpy\distutils\core.py
main,0,79,0,219,vendored-meson\meson\tools\boost_names.py
expand_sub,0,59,0,130,numpy\distutils\from_template.py
listrepl,0,12,0,136,numpy\distutils\from_template.py
process_str,0,18,0,190,numpy\distutils\from_template.py
resolve_includes,0,17,0,211,numpy\distutils\from_template.py
main,0,15,0,243,numpy\distutils\from_template.py
visit,0,18,0,750,numpy\f2py\symbolic.py
path_is_in_root,0,10,0,1882,vendored-meson\meson\mesonbuild\utils\universal.py
buildapi,0,116,0,1450,numpy\f2py\rules.py
assubr,0,34,0,290,numpy\f2py\func2subr.py
createsubrwrapper,0,86,0,202,numpy\f2py\func2subr.py
set_threshold,0,13,0,50,numpy\distutils\log.py
buildusevars,0,34,0,45,numpy\f2py\use_rules.py
var2fixfortran,0,47,0,22,numpy\f2py\func2subr.py
main,0,19,0,308,numpy\distutils\conv_template.py
resolve_includes,0,17,0,263,numpy\distutils\conv_template.py
windows_proof_rmtree,0,25,0,1725,vendored-meson\meson\mesonbuild\utils\universal.py
convert_args,0,22,0,164,vendored-meson\meson\tools\cmake2meson.py
libraries_substitution,0,19,0,85,numpy\f2py\_backends\_meson.py
compile,0,50,0,24,numpy\f2py\_backends\_distutils.py
token_or_group,0,10,0,142,vendored-meson\meson\tools\cmake2meson.py
resolve_includes,0,17,0,206,numpy\f2py\_src_pyf.py
process_str,0,18,0,185,numpy\f2py\_src_pyf.py
listrepl,0,12,0,132,numpy\f2py\_src_pyf.py
expand_sub,0,58,0,126,numpy\f2py\_src_pyf.py
report,0,108,0,2439,numpy\distutils\ccompiler_opt.py
arguments,0,16,0,121,vendored-meson\meson\tools\cmake2meson.py
parse_values,0,10,0,142,numpy\distutils\conv_template.py
update,0,33,0,16,vendored-meson\meson\tools\build_website.py
buildusevar,0,26,0,81,numpy\f2py\use_rules.py
parse_string,0,42,0,211,numpy\distutils\conv_template.py
unique_key,0,15,0,291,numpy\distutils\conv_template.py
generate_lib_gnulike,0,18,0,23,vendored-meson\meson\test cases\common\210 link custom_i multiple from multiple\generate_stlibs.py
find_dep_provider,0,10,0,384,vendored-meson\meson\mesonbuild\wrap\wrap.py
get_elsize,0,12,0,469,numpy\f2py\capi_maps.py
build_py_modules_sources,0,25,0,254,numpy\distutils\command\build_src.py
calc_libraries_info,0,30,0,753,numpy\distutils\system_info.py
build_npy_pkg_config,0,21,0,224,numpy\distutils\command\build_src.py
build_data_files_sources,0,34,0,166,numpy\distutils\command\build_src.py
build_sources,0,19,0,146,numpy\distutils\command\build_src.py
finalize_options,0,49,0,82,numpy\distutils\command\build_src.py
build_library_sources,0,23,0,280,numpy\distutils\command\build_src.py
initialize_options,0,18,0,63,numpy\distutils\command\build_src.py
generate_scripts,0,24,0,10,numpy\distutils\command\build_scripts.py
get_outputs,0,11,0,742,numpy\distutils\command\build_ext.py
build_extension,0,262,0,359,numpy\distutils\command\build_ext.py
run,0,248,0,96,numpy\distutils\command\build_ext.py
finalize_options,0,33,0,62,numpy\distutils\command\build_ext.py
build_a_library,0,257,0,212,numpy\distutils\command\build_clib.py
run,0,11,0,35,numpy\distutils\command\build_scripts.py
build_extension_sources,0,39,0,304,numpy\distutils\command\build_src.py
generate_sources,0,45,0,344,numpy\distutils\command\build_src.py
filter_files,0,10,0,396,numpy\distutils\command\build_src.py
run,0,24,0,56,numpy\distutils\command\install.py
parse_variables,0,10,0,232,numpy\distutils\npy_pkg_config.py
parse_config,0,35,0,249,numpy\distutils\npy_pkg_config.py
run,0,20,0,6,numpy\distutils\command\egg_info.py
finalize_options,0,23,0,100,numpy\distutils\command\config_compiler.py
initialize_options,0,11,0,47,numpy\distutils\command\config_compiler.py
show_fortran_compilers,0,11,0,6,numpy\distutils\command\config_compiler.py
add_arguments,0,43,0,31,vendored-meson\meson\mesonbuild\wrap\wraptool.py
check_func,0,32,0,315,numpy\distutils\command\config.py
check_macro_true,0,15,0,187,numpy\distutils\command\config.py
check_decl,0,14,0,172,numpy\distutils\command\config.py
get_f2py_modulename,0,11,0,761,numpy\distutils\command\build_src.py
swig_sources,0,113,0,604,numpy\distutils\command\build_src.py
f2py_sources,0,137,0,466,numpy\distutils\command\build_src.py
template_sources,0,35,0,407,numpy\distutils\command\build_src.py
install,0,14,0,100,vendored-meson\meson\mesonbuild\wrap\wraptool.py
run,0,83,0,87,numpy\distutils\command\build_clib.py
initialize_options,0,17,0,34,numpy\distutils\command\build.py
promote,0,22,0,181,vendored-meson\meson\mesonbuild\wrap\wraptool.py
calc_info,0,29,0,2777,numpy\distutils\system_info.py
calc_info,0,18,0,2719,numpy\distutils\system_info.py
calc_info,0,38,0,2669,numpy\distutils\system_info.py
calc_info,0,54,0,2595,numpy\distutils\system_info.py
calc_info,0,13,0,2554,numpy\distutils\system_info.py
calc_info,0,24,0,1530,numpy\distutils\system_info.py
calc_info,0,15,0,2493,numpy\distutils\system_info.py
check_symbols,0,42,0,2401,numpy\distutils\system_info.py
check_msvc_gfortran_libs,0,31,0,2369,numpy\distutils\system_info.py
update,0,24,0,135,vendored-meson\meson\mesonbuild\wrap\wraptool.py
calc_info,0,29,0,2206,numpy\distutils\system_info.py
calc_info,0,16,0,2147,numpy\distutils\system_info.py
calc_info,0,18,0,1976,numpy\distutils\system_info.py
get_atlas_version,0,71,0,1778,numpy\distutils\system_info.py
calc_info,0,103,0,1662,numpy\distutils\system_info.py
calc_info,0,32,0,2826,numpy\distutils\system_info.py
run,0,15,0,18,numpy\distutils\command\install_clib.py
calc_info,0,26,0,2883,numpy\distutils\system_info.py
calc_info,0,62,0,2978,numpy\distutils\system_info.py
get_paths,0,54,0,880,numpy\distutils\system_info.py
get_libs,0,10,0,950,numpy\distutils\system_info.py
library_extensions,0,17,0,967,numpy\distutils\system_info.py
calc_info,0,22,0,1235,numpy\distutils\system_info.py
get_mkl_rootdir,0,27,0,1264,numpy\distutils\system_info.py
calc_info,0,17,0,1309,numpy\distutils\system_info.py
split,0,25,0,44,numpy\distutils\_shell_utils.py
get_current_version,0,19,0,115,vendored-meson\meson\mesonbuild\wrap\wraptool.py
calc_info,0,21,0,1361,numpy\distutils\system_info.py
show_all,0,31,0,3234,numpy\distutils\system_info.py
dict_append,0,19,0,3202,numpy\distutils\system_info.py
calc_info,0,12,0,1398,numpy\distutils\system_info.py
calc_info,0,26,0,3144,numpy\distutils\system_info.py
calc_info,0,86,0,1439,numpy\distutils\system_info.py
calc_info,0,24,0,3112,numpy\distutils\system_info.py
calc_info,0,29,0,2922,numpy\distutils\system_info.py
add_defaults,0,17,0,11,numpy\distutils\command\sdist.py
get_flags_linker_so,0,12,0,52,numpy\distutils\fcompiler\absoft.py
get_library_dirs,0,15,0,75,numpy\distutils\fcompiler\absoft.py
getmultilineblock,0,28,0,643,numpy\f2py\auxfuncs.py
getfortranname,0,12,0,629,numpy\f2py\auxfuncs.py
hasresultnote,0,10,0,535,numpy\f2py\auxfuncs.py
isintent_in,0,16,0,428,numpy\f2py\auxfuncs.py
isstringfunction,0,10,0,383,numpy\f2py\auxfuncs.py
iscomplexfunction_warn,0,12,0,369,numpy\f2py\auxfuncs.py
iscomplexfunction,0,10,0,357,numpy\f2py\auxfuncs.py
islong_doublefunction,0,10,0,345,numpy\f2py\auxfuncs.py
islong_longfunction,0,10,0,333,numpy\f2py\auxfuncs.py
islogicalfunction,0,10,0,321,numpy\f2py\auxfuncs.py
generate_lib_msvc,0,21,0,46,vendored-meson\meson\test cases\common\208 link custom\custom_stlib.py
generate_lib_gnulike,0,19,0,25,vendored-meson\meson\test cases\common\208 link custom\custom_stlib.py
main,0,13,0,8,vendored-meson\meson\test cases\common\170 generator link whole\generator.py
main,0,10,0,35,vendored-meson\meson\test cases\common\152 index customtarget\gen_sources.py
generate_svn_version_py,0,17,0,2048,numpy\distutils\misc_util.py
getcallprotoargument,0,37,0,677,numpy\f2py\auxfuncs.py
main,0,10,0,6,vendored-meson\meson\test cases\common\152 index customtarget\check_args.py
getargs,0,14,0,728,numpy\f2py\auxfuncs.py
replace,0,17,0,787,numpy\f2py\auxfuncs.py
getinit,0,33,0,434,numpy\f2py\capi_maps.py
getarrdocsign,0,16,0,416,numpy\f2py\capi_maps.py
getpydocsign,0,72,0,342,numpy\f2py\capi_maps.py
getarrdims,0,59,0,281,numpy\f2py\capi_maps.py
getstrlength,0,26,0,253,numpy\f2py\capi_maps.py
resolve,0,85,0,409,vendored-meson\meson\mesonbuild\wrap\wrap.py
generate_lib,0,24,0,63,vendored-meson\meson\test cases\common\209 link custom_i single from multiple\generate_conflicting_stlibs.py
generate_lib_msvc,0,21,0,41,vendored-meson\meson\test cases\common\209 link custom_i single from multiple\generate_conflicting_stlibs.py
generate_lib_gnulike,0,18,0,21,vendored-meson\meson\test cases\common\209 link custom_i single from multiple\generate_conflicting_stlibs.py
generate_lib,0,10,0,68,vendored-meson\meson\test cases\common\208 link custom\custom_stlib.py
load_f2cmap_file,0,17,0,138,numpy\f2py\capi_maps.py
resolve_git_submodule,0,39,0,502,vendored-meson\meson\mesonbuild\wrap\wrap.py
get_f2py_modulename,0,11,0,901,numpy\f2py\auxfuncs.py
applyrules,0,60,0,835,numpy\f2py\auxfuncs.py
dictappend,0,27,0,806,numpy\f2py\auxfuncs.py
getargs2,0,15,0,744,numpy\f2py\auxfuncs.py
create_library,0,22,0,121,vendored-meson\meson\mesonbuild\templates\fortrantemplates.py
generate_hg_version_py,0,17,0,2088,numpy\distutils\misc_util.py
get_cmd,0,11,0,2131,numpy\distutils\misc_util.py
get_libraries,0,17,0,365,numpy\distutils\fcompiler\gnu.py
get_library_dirs,0,18,0,346,numpy\distutils\fcompiler\gnu.py
version_match,0,18,0,271,numpy\distutils\fcompiler\gnu.py
get_flags_opt,0,10,0,222,numpy\distutils\fcompiler\gnu.py
get_libraries,0,20,0,198,numpy\distutils\fcompiler\gnu.py
get_library_dirs,0,21,0,176,numpy\distutils\fcompiler\gnu.py
get_libgfortran_dir,0,20,0,155,numpy\distutils\fcompiler\gnu.py
get_libgcc_dir,0,10,0,144,numpy\distutils\fcompiler\gnu.py
get_flags_linker_so,0,34,0,109,numpy\distutils\fcompiler\gnu.py
install_wix,0,12,0,317,vendored-meson\meson\packaging\createmsi.py
interpolate,0,14,0,177,numpy\distutils\npy_pkg_config.py
dump_variable,0,12,0,13,numpy\distutils\fcompiler\environment.py
get_flags_f77,0,17,0,114,numpy\distutils\fcompiler\absoft.py
parse_meta,0,15,0,216,numpy\distutils\npy_pkg_config.py
get_libraries,0,13,0,91,numpy\distutils\fcompiler\absoft.py
get_target,0,17,0,383,numpy\distutils\fcompiler\gnu.py
available_fcompilers_for_platform,0,14,0,840,numpy\distutils\fcompiler\__init__.py
build_dist,0,24,0,41,vendored-meson\meson\packaging\createpkg.py
get_version,0,29,0,29,numpy\distutils\fcompiler\ibm.py
main,0,14,0,6,vendored-meson\meson\test cases\common\14 configure file\file_contains.py
get_git,0,12,0,555,vendored-meson\meson\mesonbuild\wrap\wrap.py
main,0,19,0,7,vendored-meson\meson\test cases\common\14 configure file\basename.py
link,0,17,0,650,numpy\distutils\fcompiler\__init__.py
module_options,0,17,0,627,numpy\distutils\fcompiler\__init__.py
generate_distribution,0,26,0,81,vendored-meson\meson\packaging\createpkg.py
validate,0,18,0,600,vendored-meson\meson\mesonbuild\wrap\wrap.py
get_data,0,59,0,655,vendored-meson\meson\mesonbuild\wrap\wrap.py
set_exe,0,31,0,312,numpy\distutils\fcompiler\__init__.py
appendpath,0,20,0,2307,numpy\distutils\misc_util.py
download,0,18,0,736,vendored-meson\meson\mesonbuild\wrap\wrap.py
get_flags_arch_f77,0,10,0,36,numpy\distutils\fcompiler\mips.py
initialize,0,14,0,43,numpy\distutils\msvc9compiler.py
get_flags_linker_so,0,14,0,68,numpy\distutils\fcompiler\intel.py
get_flags_linker_so,0,25,0,65,numpy\distutils\fcompiler\ibm.py
initialize,0,14,0,43,numpy\distutils\msvccompiler.py
create_library,0,24,0,122,vendored-meson\meson\mesonbuild\templates\dlangtemplates.py
calc_info,0,24,0,1583,numpy\distutils\system_info.py
introspect_directory,0,11,0,370,vendored-meson\meson\unittests\baseplatformtests.py
gdbus_codegen,0,124,0,1615,vendored-meson\meson\mesonbuild\modules\gnome.py
gtkdoc,0,116,0,1437,vendored-meson\meson\mesonbuild\modules\gnome.py
yelp,0,119,0,1283,vendored-meson\meson\mesonbuild\modules\gnome.py
compile_schemas,0,22,0,1247,vendored-meson\meson\mesonbuild\modules\gnome.py
generate_gir,0,112,0,1132,vendored-meson\meson\mesonbuild\modules\gnome.py
get_square,0,10,0,50,benchmarks\benchmarks\common.py
compile_resources,0,142,0,406,vendored-meson\meson\mesonbuild\modules\gnome.py
post_install,0,43,0,348,vendored-meson\meson\mesonbuild\modules\gnome.py
setup,0,10,0,215,benchmarks\benchmarks\bench_ufunc_strides.py
setup,0,27,0,71,benchmarks\benchmarks\bench_ufunc_strides.py
is_samepath,0,10,0,179,vendored-meson\meson\mesonbuild\modules\fs.py
hash,0,13,0,150,vendored-meson\meson\mesonbuild\modules\fs.py
add_project,0,10,0,300,vendored-meson\meson\mesonbuild\modules\external_project.py
dependency_method,0,15,0,265,vendored-meson\meson\mesonbuild\modules\external_project.py
setup,0,31,0,18,benchmarks\benchmarks\bench_ufunc_strides.py
setup,0,10,0,320,benchmarks\benchmarks\bench_ufunc.py
check_dub,0,21,0,114,vendored-meson\meson\mesonbuild\modules\dlang.py
time_add_int32_other,0,11,0,36,benchmarks\benchmarks\bench_scalar.py
detect_voidp_size,0,10,0,257,vendored-meson\meson\mesonbuild\modules\cmake.py
detect_cmake,0,22,0,268,vendored-meson\meson\mesonbuild\modules\cmake.py
time_add_other_and_int32arr,0,10,0,58,benchmarks\benchmarks\bench_scalar.py
write_basic_package_version_file,0,29,0,300,vendored-meson\meson\mesonbuild\modules\cmake.py
create_package_file,0,26,0,330,vendored-meson\meson\mesonbuild\modules\cmake.py
